CNT,CNTRYID,W_FSTUWT,PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH,W_FSTURWT1,W_FSTURWT2,W_FSTURWT3,W_FSTURWT4,W_FSTURWT5,W_FSTURWT6,W_FSTURWT7,W_FSTURWT8,W_FSTURWT9,W_FSTURWT10,W_FSTURWT11,W_FSTURWT12,W_FSTURWT13,W_FSTURWT14,W_FSTURWT15,W_FSTURWT16,W_FSTURWT17,W_FSTURWT18,W_FSTURWT19,W_FSTURWT20,W_FSTURWT21,W_FSTURWT22,W_FSTURWT23,W_FSTURWT24,W_FSTURWT25,W_FSTURWT26,W_FSTURWT27,W_FSTURWT28,W_FSTURWT29,W_FSTURWT30,W_FSTURWT31,W_FSTURWT32,W_FSTURWT33,W_FSTURWT34,W_FSTURWT35,W_FSTURWT36,W_FSTURWT37,W_FSTURWT38,W_FSTURWT39,W_FSTURWT40,W_FSTURWT41,W_FSTURWT42,W_FSTURWT43,W_FSTURWT44,W_FSTURWT45,W_FSTURWT46,W_FSTURWT47,W_FSTURWT48,W_FSTURWT49,W_FSTURWT50,W_FSTURWT51,W_FSTURWT52,W_FSTURWT53,W_FSTURWT54,W_FSTURWT55,W_FSTURWT56,W_FSTURWT57,W_FSTURWT58,W_FSTURWT59,W_FSTURWT60,W_FSTURWT61,W_FSTURWT62,W_FSTURWT63,W_FSTURWT64,W_FSTURWT65,W_FSTURWT66,W_FSTURWT67,W_FSTURWT68,W_FSTURWT69,W_FSTURWT70,W_FSTURWT71,W_FSTURWT72,W_FSTURWT73,W_FSTURWT74,W_FSTURWT75,W_FSTURWT76,W_FSTURWT77,W_FSTURWT78,W_FSTURWT79,W_FSTURWT80,male,ESCS
ALB,8,3.68549,277.674,282.389,280.809,367.746,331.749,285.046,379.981,319.736,299.057,327.499,5.1436,5.61794,5.40528,5.14427,5.60928,5.52908,5.29268,5.47493,5.26165,5.64581,5.37779,5.53672,5.11366,5.31164,5.21141,5.30185,5.26518,5.36649,5.10442,5.32147,5.30041,5.41307,5.4564,5.39798,5.31449,5.29895,5.1601,5.06826,5.68522,5.35513,5.64668,5.29205,5.39144,5.52454,5.30384,5.61546,5.16128,5.10379,5.3438,5.20559,1.90412,1.92263,1.84794,1.86124,1.92898,1.93517,1.98369,2.05735,1.76843,1.94113,1.78083,1.96772,1.8747,1.82513,1.90818,1.79017,1.98844,2.03603,1.88813,1.9647,1.99172,1.78936,1.89575,2.02411,1.79567,1.82406,1.90402,1.83649,1.97814,1.78109,1.93373,1.81861,2.00626,1.93037,1.96472,1.96014,1.92439,1.8743,2.04215,1.89864,1,-2.0967
ALB,8,8.69047,395.366,367.317,358.049,375.395,344.311,335.955,362.807,378.718,372.089,384.269,12.96492,4.09811,4.13708,4.56884,3.91994,12.8588,4.41224,13.81783,4.13005,13.10652,12.82545,13.42616,13.01684,4.31267,4.26566,12.50671,4.15638,4.30789,14.25043,14.19988,12.9443,4.56729,4.14645,4.04455,4.37238,14.46126,3.94416,12.47141,4.18346,13.12552,14.07779,13.43954,12.97959,4.33076,4.29838,13.79007,4.17318,4.25666,12.99785,12.80804,12.96492,4.09811,4.13708,4.56884,3.91994,12.8588,4.41224,13.81783,4.13005,13.10652,12.82545,13.42616,13.01684,4.31267,4.26566,12.50671,4.15638,4.30789,14.25043,14.19988,12.9443,4.56729,4.14645,4.04455,4.37238,14.46126,3.94416,12.47141,4.18346,13.12552,14.07779,13.43954,12.97959,4.33076,4.29838,13.79007,4.17318,4.25666,12.99785,12.80804,1,-1.1041
ALB,8,3.15874,393.616,369.958,291.566,316.739,344.335,377.255,376.719,364.806,384.314,356.407,4.74716,1.56827,1.59281,1.56609,4.742,1.57824,4.71587,1.59336,4.70887,4.77874,4.72634,4.70898,1.60898,1.57351,4.67259,1.59631,1.58971,4.68497,4.73503,1.59094,1.57616,4.77874,4.70191,4.789,1.57824,4.742,1.58779,4.6922,1.59094,1.56827,1.58274,1.58971,4.66661,4.75539,1.6053,4.68497,4.70898,1.59631,1.58021,4.70887,4.74716,1.56827,1.59281,1.56609,4.742,1.57824,4.71587,1.59336,4.70887,4.77874,4.72634,4.70898,1.60898,1.57351,4.67259,1.59631,1.58971,4.68497,4.73503,1.59094,1.57616,4.77874,4.70191,4.789,1.57824,4.742,1.58779,4.6922,1.59094,1.56827,1.58274,1.58971,4.66661,4.75539,1.6053,4.68497,4.70898,1.59631,1.58021,4.70887,0,-1.0403
ALB,8,4.41916,467.187,451.203,433.988,444.306,457.668,434.867,533.723,446.508,472.652,417.982,2.20958,7.47196,7.47196,2.20958,2.20958,7.47196,7.47196,7.47196,7.47196,2.20958,7.47196,2.20958,7.47196,2.20958,2.20958,2.20958,2.20958,7.47196,7.47196,2.20958,2.20958,7.47196,7.47196,2.20958,2.20958,7.47196,7.47196,7.47196,7.47196,2.20958,7.47196,2.20958,7.47196,2.20958,2.20958,2.20958,2.20958,7.47196,7.47196,2.20958,6.62874,1.94957,1.94957,6.62874,6.62874,1.94957,1.94957,1.94957,1.94957,6.62874,1.94957,6.62874,1.94957,6.62874,6.62874,6.62874,6.62874,1.94957,1.94957,6.62874,6.62874,1.94957,1.94957,6.62874,6.62874,1.94957,1.94957,1.94957,1.94957,6.62874,1.94957,6.62874,1.94957,6.62874,6.62874,6.62874,6.62874,1.94957,1.94957,6.62874,0,
ALB,8,7.10898,327.993,351.463,296.369,312.906,323.568,308.671,330.339,321.464,288.174,284.765,10.90325,3.54081,10.90325,9.52673,3.07183,3.07183,3.07183,3.54081,9.52673,3.54081,9.52673,3.54081,10.90325,10.90325,10.90325,9.52673,3.07183,3.54081,9.52673,3.07183,3.07183,9.52673,3.07183,3.54081,10.90325,10.90325,10.90325,9.52673,3.54081,9.52673,3.54081,9.52673,3.07183,3.07183,3.07183,3.54081,10.90325,9.52673,3.54081,10.90325,12.25624,3.94369,12.25624,10.74472,3.40779,3.40779,3.40779,3.94369,10.74472,3.94369,10.74472,3.94369,12.25624,12.25624,12.25624,10.74472,3.40779,3.94369,10.74472,3.40779,3.40779,10.74472,3.40779,3.94369,12.25624,12.25624,12.25624,10.74472,3.94369,10.74472,3.94369,10.74472,3.40779,3.40779,3.40779,3.94369,12.25624,10.74472,3.94369,12.25624,0,0.3638
ALB,8,3.54497,334.308,391.545,358.052,380.344,418.578,420.784,384.484,392.944,379.957,433.685,1.71337,5.31746,1.77249,1.71337,1.71337,1.71337,5.31746,5.53871,1.77249,5.31746,5.53871,1.77249,1.71337,5.31746,5.53871,5.53871,5.53871,1.77249,5.31746,1.77249,5.53871,1.77249,5.31746,5.53871,5.53871,5.53871,1.77249,1.71337,5.31746,1.77249,1.71337,5.31746,5.53871,1.77249,1.71337,1.71337,1.71337,5.31746,1.77249,5.31746,1.71337,5.31746,1.77249,1.71337,1.71337,1.71337,5.31746,5.53871,1.77249,5.31746,5.53871,1.77249,1.71337,5.31746,5.53871,5.53871,5.53871,1.77249,5.31746,1.77249,5.53871,1.77249,5.31746,5.53871,5.53871,5.53871,1.77249,1.71337,5.31746,1.77249,1.71337,5.31746,5.53871,1.77249,1.71337,1.71337,1.71337,5.31746,1.77249,5.31746,0,-2.7519
ALB,8,3.62092,269.733,382.346,277.827,403.749,345.833,329.689,414.495,423.872,389.179,369.506,5.43139,1.81046,1.81046,5.43139,5.43139,1.81046,1.81046,1.81046,1.81046,5.43139,1.81046,5.43139,1.81046,5.43139,5.43139,5.43139,5.43139,1.81046,1.81046,5.43139,5.43139,1.81046,1.81046,5.43139,5.43139,1.81046,1.81046,1.81046,1.81046,5.43139,1.81046,5.43139,1.81046,5.43139,5.43139,5.43139,5.43139,1.81046,1.81046,5.43139,1.81046,5.43139,5.43139,1.81046,1.81046,5.43139,5.43139,5.43139,5.43139,1.81046,5.43139,1.81046,5.43139,1.81046,1.81046,1.81046,1.81046,5.43139,5.43139,1.81046,1.81046,5.43139,5.43139,1.81046,1.81046,5.43139,5.43139,5.43139,5.43139,1.81046,5.43139,1.81046,5.43139,1.81046,1.81046,1.81046,1.81046,5.43139,5.43139,1.81046,0,-0.119
ALB,8,4.06226,383.154,404.169,426.504,420.754,393.6,428.65,370.634,361.159,415.87,361.577,5.97903,6.21158,2.12377,2.02954,1.97977,2.05598,6.09876,2.00885,6.07971,1.9897,6.09686,6.00032,6.32295,6.00618,2.05804,2.04037,6.0669,1.97668,2.06046,6.09809,1.98098,2.03094,6.12335,6.19131,6.15878,6.08135,2.05038,6.07258,1.94853,6.08135,1.9925,2.08555,2.05805,2.04026,6.10621,6.21068,2.06135,5.97351,5.94435,2.06766,5.98354,6.22796,2.07017,2.02484,2.02857,2.01036,6.09534,2.05805,6.08334,1.94633,6.08242,5.99604,6.3048,6.14214,2.00675,2.08836,5.93349,2.02397,2.06135,6.11248,2.0268,2.0807,6.10851,6.03878,6.17369,6.07772,2.00427,6.0866,1.99319,6.07772,1.94644,2.03821,2.00885,2.04137,6.09207,6.2131,2.06046,5.98607,6.08242,2.12047,1,-1.203
ALB,8,3.94622,402.684,367.133,361.195,400.029,379.694,351.843,405.428,365.932,369.953,391.23,5.68107,6.19425,1.89369,1.89369,2.06475,2.06475,6.19425,2.06475,5.68107,2.06475,5.68107,6.19425,5.68107,5.68107,1.89369,1.89369,6.19425,2.06475,1.89369,6.19425,5.68107,6.19425,1.89369,1.89369,2.06475,2.06475,6.19425,2.06475,5.68107,2.06475,5.68107,6.19425,5.68107,5.68107,1.89369,1.89369,6.19425,2.06475,1.89369,6.19425,2.06475,1.89369,6.19425,6.19425,5.68107,5.68107,1.89369,5.68107,2.06475,5.68107,2.06475,1.89369,2.06475,2.06475,6.19425,6.19425,1.89369,5.68107,6.19425,1.89369,2.06475,1.89369,6.19425,6.19425,5.68107,5.68107,1.89369,5.68107,2.06475,5.68107,2.06475,1.89369,2.06475,2.06475,6.19425,6.19425,1.89369,5.68107,6.19425,1.89369,0,-0.425
ALB,8,3.29267,300.762,320.979,273.52,319.534,350.556,310.141,348.802,286.627,313.868,290.245,1.70399,1.57769,1.70399,1.70399,1.72123,5.16369,4.73306,1.58343,5.16369,4.73306,1.57769,1.72123,5.16369,4.7503,4.7503,4.73306,1.58343,5.11198,1.58343,5.11198,4.7503,5.16369,4.7503,4.7503,4.73306,1.57769,1.72123,5.11198,1.57769,1.72123,5.16369,4.73306,1.57769,1.70399,1.70399,1.72123,5.11198,1.58343,5.11198,1.58343,1.70399,1.57769,1.70399,1.70399,1.72123,5.16369,4.73306,1.58343,5.16369,4.73306,1.57769,1.72123,5.16369,4.7503,4.7503,4.73306,1.58343,5.11198,1.58343,5.11198,4.7503,5.16369,4.7503,4.7503,4.73306,1.57769,1.72123,5.11198,1.57769,1.72123,5.16369,4.73306,1.57769,1.70399,1.70399,1.72123,5.11198,1.58343,5.11198,1.58343,1,-0.1505
ALB,8,3.65807,329.297,387.224,317.766,321.791,387.293,341.338,421.857,355.627,427.763,345.523,4.98847,1.91766,1.93046,5.02848,5.25941,1.90908,1.82745,1.86885,1.89399,5.23335,1.93579,5.13223,1.82631,5.15145,5.05424,5.18252,4.93677,1.83183,1.83739,4.98955,4.9698,1.94849,1.88398,5.00363,5.15421,1.89248,1.84289,1.82437,1.94063,5.2346,1.92747,5.17294,1.86155,5.17996,4.97302,5.20522,5.00563,1.83716,1.82408,5.0486,2.03229,5.18084,5.35594,2.01336,1.95712,5.33173,5.46542,5.54386,5.19475,1.9262,5.2312,1.95259,5.43351,1.94797,2.03661,1.93648,2.01745,5.48641,5.54638,1.99336,2.02078,5.25625,5.22311,2.00854,1.91654,5.28672,5.51848,5.3947,5.33043,1.92666,5.21075,1.96725,5.52759,1.95853,1.99338,1.94506,2.05392,5.50575,5.50292,2.02643,1,-1.7077
ALB,8,19.63624,487.11,530.529,547.949,534,493.412,566.045,553.951,505.518,528.339,529.646,30.46137,24.95715,29.91176,10.64782,10.5697,32.32447,9.00032,10.12963,30.95271,25.05029,8.70964,11.16804,11.62303,9.0696,30.99259,8.00832,32.00588,9.82758,30.27363,29.73374,30.46137,24.95715,29.91176,10.64782,10.5697,32.32447,9.00032,10.12963,30.95271,25.05029,8.70964,11.16804,11.62303,9.0696,30.99259,8.00832,32.00588,9.82758,30.27363,29.73374,9.49815,11.80741,9.71041,27.35997,27.32278,8.94962,32.02919,28.50542,9.34196,11.50724,33.18702,25.7974,25.06437,32.61714,9.34166,36.32112,9.00862,29.48773,9.56362,9.79446,9.49815,11.80741,9.71041,27.35997,27.32278,8.94962,32.02919,28.50542,9.34196,11.50724,33.18702,25.7974,25.06437,32.61714,9.34166,36.32112,9.00862,29.48773,9.56362,9.79446,1,-1.6741
ALB,8,3.05655,346.436,376.305,384.686,374.653,329.917,372.49,324.403,359.828,386.807,378.103,1.52827,1.52827,4.58482,4.58482,4.58482,4.58482,1.52827,4.58482,1.52827,4.58482,1.52827,1.52827,1.52827,1.52827,4.58482,4.58482,1.52827,4.58482,4.58482,1.52827,4.58482,4.58482,1.52827,1.52827,1.52827,1.52827,4.58482,1.52827,4.58482,1.52827,4.58482,4.58482,4.58482,4.58482,1.52827,1.52827,4.58482,1.52827,1.52827,4.58482,4.58482,4.58482,1.52827,1.52827,1.52827,1.52827,4.58482,1.52827,4.58482,1.52827,4.58482,4.58482,4.58482,4.58482,1.52827,1.52827,4.58482,1.52827,1.52827,4.58482,1.52827,1.52827,4.58482,4.58482,4.58482,4.58482,1.52827,4.58482,1.52827,4.58482,1.52827,1.52827,1.52827,1.52827,4.58482,4.58482,1.52827,4.58482,4.58482,1.52827,0,-1.0123
ALB,8,3.15874,412.816,417.386,432.07,382.552,415.418,430.021,433.919,437.675,450.526,413.435,4.74716,1.56827,1.59281,1.56609,4.742,1.57824,4.71587,1.59336,4.70887,4.77874,4.72634,4.70898,1.60898,1.57351,4.67259,1.59631,1.58971,4.68497,4.73503,1.59094,1.57616,4.77874,4.70191,4.789,1.57824,4.742,1.58779,4.6922,1.59094,1.56827,1.58274,1.58971,4.66661,4.75539,1.6053,4.68497,4.70898,1.59631,1.58021,4.70887,4.74716,1.56827,1.59281,1.56609,4.742,1.57824,4.71587,1.59336,4.70887,4.77874,4.72634,4.70898,1.60898,1.57351,4.67259,1.59631,1.58971,4.68497,4.73503,1.59094,1.57616,4.77874,4.70191,4.789,1.57824,4.742,1.58779,4.6922,1.59094,1.56827,1.58274,1.58971,4.66661,4.75539,1.6053,4.68497,4.70898,1.59631,1.58021,4.70887,0,-1.0653
ALB,8,3.56597,337.924,336.263,346.581,382.317,345.192,398.091,342.158,350.112,393.266,383.661,1.8697,1.81695,5.50983,5.39598,5.14853,5.01222,1.77337,5.07926,1.86342,5.07926,1.82004,1.75929,1.8697,1.91814,5.50983,5.27618,1.77337,5.23362,5.27618,1.72305,5.14853,5.27618,1.72305,1.75929,1.8697,1.91814,5.37675,1.86342,5.07926,1.86342,5.23362,5.39598,5.14853,5.01222,1.72305,1.81695,5.37675,1.82004,1.81695,5.50983,5.14853,5.27618,1.72305,1.75929,1.8697,1.91814,5.37675,1.86342,5.07926,1.86342,5.23362,5.39598,5.14853,5.01222,1.72305,1.81695,5.37675,1.82004,1.81695,5.50983,1.8697,1.81695,5.50983,5.39598,5.14853,5.01222,1.77337,5.07926,1.86342,5.07926,1.82004,1.75929,1.8697,1.91814,5.50983,5.27618,1.77337,5.23362,5.27618,1.72305,1,-0.4197
ALB,8,3.73842,324.855,390.38,403.185,404.122,359.542,466.105,407.457,449.164,418.066,432.965,5.86318,5.42858,5.86318,5.86318,5.92249,1.92887,1.76801,5.44835,1.92887,1.76801,5.42858,5.92249,1.92887,1.77445,1.77445,1.76801,5.44835,1.90955,5.44835,1.90955,1.77445,1.92887,1.77445,1.77445,1.76801,5.42858,5.92249,1.90955,5.42858,5.92249,1.92887,1.76801,5.42858,5.86318,5.86318,5.92249,1.90955,5.44835,1.90955,5.44835,5.86318,5.42858,5.86318,5.86318,5.92249,1.92887,1.76801,5.44835,1.92887,1.76801,5.42858,5.92249,1.92887,1.77445,1.77445,1.76801,5.44835,1.90955,5.44835,1.90955,1.77445,1.92887,1.77445,1.77445,1.76801,5.42858,5.92249,1.90955,5.42858,5.92249,1.92887,1.76801,5.42858,5.86318,5.86318,5.92249,1.90955,5.44835,1.90955,5.44835,0,-1.7776
ALB,8,4.24574,263.158,207.948,229.248,205.603,230.111,303.559,177.789,288.111,197.048,198.434,1.98342,6.36615,2.19033,6.18756,2.18106,6.18158,2.0139,1.97955,1.95636,2.15968,6.70337,6.48962,2.19642,6.85973,6.5461,1.98839,2.1349,6.79389,6.84062,6.68366,1.93696,6.33926,2.17964,6.06663,2.15288,6.15844,2.00853,1.97358,1.95002,2.13002,6.66646,6.39517,2.18623,6.77124,6.43515,1.94893,2.10542,6.76132,6.80473,6.61677,1.98386,6.36944,2.19162,6.19123,2.18246,6.17912,2.01273,1.98021,1.95505,2.15908,6.70527,6.49202,2.19556,6.8554,6.54163,1.98794,2.13636,6.79047,6.84286,6.6822,1.9374,6.3425,2.18092,6.07041,2.15429,6.15602,2.00734,1.97425,1.94873,2.12942,6.66832,6.39757,2.18536,6.76689,6.43054,1.94848,2.10693,6.75786,6.807,6.61526,0,-0.2216
ALB,8,4.95652,486.735,397.514,421.43,412.034,407.009,438.721,454.955,429.506,414.813,428.422,7.43478,7.43478,2.47826,7.43478,7.43478,7.43478,7.43478,2.47826,2.47826,7.43478,2.47826,2.47826,7.43478,7.43478,2.47826,2.47826,2.47826,2.47826,7.43478,2.47826,7.43478,7.43478,2.47826,7.43478,7.43478,7.43478,7.43478,2.47826,2.47826,7.43478,2.47826,2.47826,7.43478,7.43478,2.47826,2.47826,2.47826,2.47826,7.43478,2.47826,7.43478,7.43478,2.47826,7.43478,7.43478,7.43478,7.43478,2.47826,2.47826,7.43478,2.47826,2.47826,7.43478,7.43478,2.47826,2.47826,2.47826,2.47826,7.43478,2.47826,7.43478,7.43478,2.47826,7.43478,7.43478,7.43478,7.43478,2.47826,2.47826,7.43478,2.47826,2.47826,7.43478,7.43478,2.47826,2.47826,2.47826,2.47826,7.43478,2.47826,0,-1.1821
ALB,8,3.02609,449.271,479.83,475.193,460.449,485.132,486.187,421.802,471.831,442.491,437.831,1.9562,4.09597,1.9562,4.09597,1.9562,1.9562,1.9562,1.9562,4.09597,4.09597,1.9562,4.09597,4.09597,1.9562,1.9562,4.09597,4.09597,4.09597,4.09597,1.9562,1.9562,4.09597,1.9562,4.09597,1.9562,1.9562,1.9562,1.9562,4.09597,4.09597,1.9562,4.09597,4.09597,1.9562,1.9562,4.09597,4.09597,4.09597,4.09597,1.9562,1.9562,4.09597,1.9562,4.09597,1.9562,1.9562,1.9562,1.9562,4.09597,4.09597,1.9562,4.09597,4.09597,1.9562,1.9562,4.09597,4.09597,4.09597,4.09597,1.9562,1.9562,4.09597,1.9562,4.09597,1.9562,1.9562,1.9562,1.9562,4.09597,4.09597,1.9562,4.09597,4.09597,1.9562,1.9562,4.09597,4.09597,4.09597,4.09597,1.9562,0,0.3523
ALB,8,4.06021,297.913,349.278,310.336,339.493,284.791,318.509,287.226,264.476,306.73,361.604,5.85207,5.77435,6.0484,2.23943,1.94103,5.94091,2.08431,2.14977,5.85302,6.02053,1.94087,2.05256,1.98999,2.05812,6.27247,1.92608,5.89034,2.11153,6.58386,6.4095,1.9789,2.17963,2.05319,5.94734,6.39241,2.22709,5.58958,5.72878,1.97624,2.04206,6.39115,6.0663,5.85869,6.10216,2.10686,6.37116,1.97138,6.25923,2.00172,1.95807,5.85207,5.77435,6.0484,2.23943,1.94103,5.94091,2.08431,2.14977,5.85302,6.02053,1.94087,2.05256,1.98999,2.05812,6.27247,1.92608,5.89034,2.11153,6.58386,6.4095,1.9789,2.17963,2.05319,5.94734,6.39241,2.22709,5.58958,5.72878,1.97624,2.04206,6.39115,6.0663,5.85869,6.10216,2.10686,6.37116,1.97138,6.25923,2.00172,1.95807,0,-0.0602
ALB,8,3.16632,310.132,269.985,328.533,279.326,291.067,315.312,293.235,297.06,345.918,305.817,1.58316,1.58316,1.58316,1.58316,1.58316,4.74949,4.74949,1.58316,4.74949,4.74949,1.58316,1.58316,4.74949,4.74949,4.74949,4.74949,1.58316,4.74949,1.58316,4.74949,1.58316,1.58316,1.58316,1.58316,1.58316,4.74949,4.74949,1.58316,4.74949,4.74949,1.58316,1.58316,4.74949,4.74949,4.74949,4.74949,1.58316,4.74949,1.58316,4.74949,1.58316,1.58316,1.58316,1.58316,1.58316,4.74949,4.74949,1.58316,4.74949,4.74949,1.58316,1.58316,4.74949,4.74949,4.74949,4.74949,1.58316,4.74949,1.58316,4.74949,1.58316,1.58316,1.58316,1.58316,1.58316,4.74949,4.74949,1.58316,4.74949,4.74949,1.58316,1.58316,4.74949,4.74949,4.74949,4.74949,1.58316,4.74949,1.58316,4.74949,1,0.6753
ALB,8,2.9893,367.716,438.878,395.836,463.834,398.209,374.916,398.8,374.681,432.177,404.965,4.48394,1.49465,4.48394,1.49465,4.48394,4.48394,4.48394,4.48394,1.49465,1.49465,4.48394,1.49465,1.49465,4.48394,4.48394,1.49465,1.49465,1.49465,1.49465,4.48394,1.49465,4.48394,1.49465,4.48394,1.49465,1.49465,1.49465,1.49465,4.48394,4.48394,1.49465,4.48394,4.48394,1.49465,1.49465,4.48394,4.48394,4.48394,4.48394,1.49465,4.48394,1.49465,4.48394,1.49465,4.48394,4.48394,4.48394,4.48394,1.49465,1.49465,4.48394,1.49465,1.49465,4.48394,4.48394,1.49465,1.49465,1.49465,1.49465,4.48394,1.49465,4.48394,1.49465,4.48394,1.49465,1.49465,1.49465,1.49465,4.48394,4.48394,1.49465,4.48394,4.48394,1.49465,1.49465,4.48394,4.48394,4.48394,4.48394,1.49465,0,0.4082
ALB,8,3.5899,314.378,288.879,323.984,263.959,258.994,285.704,328.433,284.598,338.524,248.839,1.76126,1.82977,1.87682,5.38065,5.24869,5.45074,5.3896,1.77526,5.37277,1.75834,5.38793,1.76754,1.86258,1.76926,1.81873,5.40937,5.36145,1.74684,5.46261,5.38901,1.75063,1.79478,1.80378,5.47139,5.44264,5.37422,5.43589,1.78882,5.16587,1.79141,5.28243,1.84305,1.81875,1.80302,1.79873,5.4885,5.46499,1.75964,5.25315,5.4817,5.28778,5.50378,5.48836,1.7894,1.79269,1.7766,1.79553,5.45624,1.79199,5.16004,1.79172,5.29882,5.57168,5.42794,5.32022,1.84553,1.74785,5.36588,1.82166,1.80058,5.37338,5.51628,5.39822,1.77887,1.81861,1.79034,1.77121,5.37885,1.76142,5.37101,1.72011,5.40363,5.32579,5.41202,5.38369,1.83022,1.82087,5.29002,1.79172,1.8739,1,-0.8723
ALB,8,3.44259,173.727,174.174,235.203,196.96,228.277,139.784,228.86,264.579,204.704,271.6,5.16388,1.72129,1.72129,5.16388,5.16388,1.72129,1.72129,1.72129,1.72129,5.16388,1.72129,5.16388,1.72129,5.16388,5.16388,5.16388,5.16388,1.72129,1.72129,5.16388,1.72129,5.16388,5.16388,1.72129,1.72129,5.16388,5.16388,5.16388,5.16388,1.72129,5.16388,1.72129,5.16388,1.72129,1.72129,1.72129,1.72129,5.16388,5.16388,1.72129,1.72129,5.16388,5.16388,1.72129,1.72129,5.16388,5.16388,5.16388,5.16388,1.72129,5.16388,1.72129,5.16388,1.72129,1.72129,1.72129,1.72129,5.16388,5.16388,1.72129,5.16388,1.72129,1.72129,5.16388,5.16388,1.72129,1.72129,1.72129,1.72129,5.16388,1.72129,5.16388,1.72129,5.16388,5.16388,5.16388,5.16388,1.72129,1.72129,5.16388,1,0.533
ALB,8,3.29817,390.065,425.848,354.64,368.397,429.101,377.947,408.626,385.604,418.401,402.773,4.94726,4.94726,1.64909,1.64909,4.94726,4.94726,1.64909,1.64909,1.64909,1.64909,4.94726,1.64909,4.94726,1.64909,4.94726,4.94726,4.94726,4.94726,1.64909,1.64909,4.94726,4.94726,1.64909,1.64909,4.94726,4.94726,1.64909,1.64909,1.64909,1.64909,4.94726,1.64909,4.94726,1.64909,4.94726,4.94726,4.94726,4.94726,1.64909,1.64909,4.94726,4.94726,1.64909,1.64909,4.94726,4.94726,1.64909,1.64909,1.64909,1.64909,4.94726,1.64909,4.94726,1.64909,4.94726,4.94726,4.94726,4.94726,1.64909,1.64909,4.94726,4.94726,1.64909,1.64909,4.94726,4.94726,1.64909,1.64909,1.64909,1.64909,4.94726,1.64909,4.94726,1.64909,4.94726,4.94726,4.94726,4.94726,1.64909,1.64909,0,0.2634
ALB,8,3.45958,347.095,286.143,300.514,319.288,225.321,308.857,261.105,277.055,289.56,378.017,1.73309,5.15288,5.23352,5.14571,5.19362,1.72855,5.165,1.74511,5.15733,1.74462,1.72549,1.71915,1.76222,5.1701,5.1176,1.74834,5.22334,5.13116,1.72866,1.74246,5.17881,1.74462,1.71657,1.74837,1.72855,5.19362,1.739,5.13907,1.74246,5.15288,5.20043,5.22334,5.11105,1.73609,1.75819,5.13116,1.71915,1.74834,5.19213,5.15733,1.73309,5.15288,5.23352,5.14571,5.19362,1.72855,5.165,1.74511,5.15733,1.74462,1.72549,1.71915,1.76222,5.1701,5.1176,1.74834,5.22334,5.13116,1.72866,1.74246,5.17881,1.74462,1.71657,1.74837,1.72855,5.19362,1.739,5.13907,1.74246,5.15288,5.20043,5.22334,5.11105,1.73609,1.75819,5.13116,1.71915,1.74834,5.19213,5.15733,0,0.3363
ALB,8,4.64872,328.316,374.611,270.561,408.48,215.801,404.755,383.946,409.129,316.367,358.911,2.51129,2.01984,7.50085,2.63347,2.30445,2.44129,2.27824,6.6255,7.11064,2.11365,6.46234,7.40632,2.63347,2.01731,7.0221,6.19482,6.97804,7.70788,2.15985,7.7735,2.51129,2.01984,7.50085,2.63347,2.30445,2.44129,2.27824,6.6255,7.11064,2.11365,6.46234,7.40632,2.63347,2.01731,7.0221,6.19482,6.97804,7.70788,2.15985,7.7735,6.45609,8.13741,2.15985,6.19905,7.04517,6.6404,7.08028,2.45004,2.2682,7.63127,2.50643,2.17669,6.19905,8.17927,2.31042,2.63962,2.32287,2.10378,7.50085,2.09633,6.45609,8.13741,2.15985,6.19905,7.04517,6.6404,7.08028,2.45004,2.2682,7.63127,2.50643,2.17669,6.19905,8.17927,2.31042,2.63962,2.32287,2.10378,7.50085,2.09633,1,
ALB,8,4.76087,366.396,354.376,399.167,334.889,347.026,375.679,337.293,320.321,344.089,350.8,2.38043,7.1413,7.1413,2.38043,7.1413,2.38043,7.1413,2.38043,2.38043,2.38043,2.38043,7.1413,7.1413,2.38043,7.1413,7.1413,2.38043,2.38043,7.1413,7.1413,7.1413,2.38043,2.38043,7.1413,2.38043,7.1413,2.38043,7.1413,7.1413,7.1413,7.1413,2.38043,2.38043,7.1413,2.38043,2.38043,7.1413,7.1413,2.38043,2.38043,7.1413,2.38043,2.38043,7.1413,2.38043,7.1413,2.38043,7.1413,7.1413,7.1413,7.1413,2.38043,2.38043,7.1413,2.38043,2.38043,7.1413,7.1413,2.38043,2.38043,2.38043,7.1413,7.1413,2.38043,7.1413,2.38043,7.1413,2.38043,2.38043,2.38043,2.38043,7.1413,7.1413,2.38043,7.1413,7.1413,2.38043,2.38043,7.1413,7.1413,1,-0.4686
